Date,Open,High,Low,Close,Adj Close,Volume
2002-07-01,25.418180,25.818180,24.818180,25.127272,18.292467,2047540
2002-07-02,25.454544,27.636362,25.236362,26.745455,19.470493,5546354
2002-07-03,26.727272,28.181818,26.645454,28.090908,20.449972,5745267
2002-07-04,28.181818,28.799999,27.036364,27.390909,19.940382,3896601
2002-07-05,27.090908,27.863636,26.945454,27.672728,20.145542,3261038
2002-07-08,27.881819,27.890909,27.172728,27.245455,19.834492,2092667
2002-07-09,27.400000,27.681818,26.927273,27.090908,19.721985,1026800
2002-07-10,27.236362,27.272726,26.909090,26.990910,19.649185,1513611
2002-07-11,27.081818,27.081818,26.545454,26.790909,19.503590,1454750
2002-07-12,27.272726,27.409090,26.672728,26.790909,19.503590,475040
2002-07-15,26.890909,26.909090,26.181818,26.372726,19.199150,535634
2002-07-16,26.181818,26.363636,25.900000,26.145454,19.033701,1400542
2002-07-17,26.181818,26.490910,26.000000,26.327272,19.166056,1242741
2002-07-18,26.381819,26.536364,26.181818,26.354546,19.185913,1076009
2002-07-19,26.000000,27.272726,25.454544,26.463636,19.265331,4412276
2002-07-22,26.181818,26.363636,25.654545,26.272726,19.126350,1842252
2002-07-23,26.345453,26.509090,26.109091,26.400000,19.219004,2576926
2002-07-24,26.018181,26.227272,25.572727,25.745455,18.742500,1909121
2002-07-25,26.363636,26.690908,25.218182,25.409090,18.497631,2055350
2002-07-26,24.909090,25.136362,24.600000,24.963636,18.173344,1349804
2002-07-29,25.181818,26.181818,24.545454,25.781818,18.768974,1999052
2002-07-30,26.527271,26.527271,24.545454,25.081818,18.259378,3601317
2002-07-31,24.818180,25.818180,24.418180,25.563637,18.610140,1734975
2002-08-01,25.799999,26.518181,25.590908,26.318180,19.159443,2501174
2002-08-02,26.363636,26.363636,23.654545,25.572727,18.616758,987239
2002-08-05,25.454544,25.636362,24.690908,24.927273,18.146875,1550274
2002-08-06,24.900000,25.018181,24.536364,24.790909,18.047596,1488140
2002-08-07,25.090908,25.363636,24.645454,24.872726,18.107161,1053602
2002-08-08,24.927273,25.000000,24.572727,24.681818,17.968184,881501
2002-08-09,24.636362,24.727272,24.481817,24.663635,17.954943,1368873
2002-08-12,24.545454,24.890909,24.227272,24.427273,17.782873,467516
2002-08-13,24.545454,24.727272,24.000000,24.418180,17.776257,710748
2002-08-14,24.472727,24.727272,23.918180,24.054544,17.511532,573578
2002-08-15,24.054544,24.054544,24.054544,24.054544,17.511532,0
2002-08-16,24.090908,24.527271,24.090908,24.400000,17.763021,416421
2002-08-19,24.372726,24.818180,24.372726,24.709089,17.988035,297099
2002-08-20,25.081818,25.090908,24.500000,24.545454,17.868908,533890
2002-08-21,24.545454,24.681818,24.509090,24.600000,17.908617,326172
2002-08-22,24.545454,24.545454,24.090908,24.436363,17.789492,1088593
2002-08-23,24.363636,25.636362,24.363636,25.336363,18.444687,1992430
2002-08-26,25.618181,26.000000,25.190908,25.336363,18.444687,1476348
2002-08-27,25.581818,25.727272,25.000000,25.409090,18.497631,2143086
2002-08-28,25.245457,25.981817,25.200001,25.318180,18.431450,1792769
2002-08-29,25.318180,25.454544,25.027271,25.254545,18.385122,680449
2002-08-30,25.636362,26.263636,25.454544,26.109091,19.007227,2018241
2002-09-02,26.181818,26.454544,25.681818,25.863636,18.828535,559938
2002-09-03,25.654545,25.909090,25.318180,25.527271,18.583666,311476
2002-09-04,25.127272,25.436363,25.072727,25.345453,18.451309,225780
2002-09-05,25.618181,25.636362,25.181818,25.481817,18.550577,611853
2002-09-06,25.500000,26.200001,25.272726,25.981817,18.914568,1450828
2002-09-09,26.072727,26.090908,24.727272,25.700001,18.709412,1168799
2002-09-10,25.700001,25.700001,25.700001,25.700001,18.709412,0
2002-09-11,25.972729,26.436363,25.909090,26.181818,19.060169,997804
2002-09-12,26.381819,26.545454,25.918180,26.181818,19.060169,1523280
2002-09-13,23.909090,26.472727,23.909090,26.054544,18.967518,699270
2002-09-16,26.163635,26.172728,25.636362,25.954544,18.894714,1936346
2002-09-17,25.745455,26.181818,25.736362,26.136362,19.027079,862224
2002-09-18,25.981817,26.363636,25.745455,26.245455,19.106503,792280
2002-09-19,26.181818,26.818180,26.045454,26.572727,19.344753,1652959
2002-09-20,25.454544,26.136362,25.000000,25.609091,18.643229,1619717
2002-09-23,25.463636,25.618181,25.090908,25.090908,18.265997,989037
2002-09-24,24.636362,25.454544,24.018181,25.236362,18.371889,1344084
2002-09-25,25.272726,25.272726,24.818180,24.909090,18.133633,775428
2002-09-26,25.000000,26.145454,24.045454,24.609091,17.915237,13899418
2002-09-27,24.545454,25.818180,24.545454,25.090908,18.265997,6507935
2002-09-30,25.090908,25.727272,24.890909,25.509090,18.570431,4397541
2002-10-01,25.318180,26.472727,25.109091,26.336363,19.172676,4019493
2002-10-02,26.336363,26.336363,26.336363,26.336363,19.172676,0
2002-10-03,26.272726,26.363636,25.645454,25.836363,18.808678,1520359
2002-10-04,25.818180,26.218182,25.454544,26.063637,18.974136,1157744
2002-10-07,26.181818,26.181818,25.681818,26.036364,18.954281,653697
2002-10-08,26.000000,26.000000,25.109091,25.181818,18.332176,947045
2002-10-09,25.436363,25.518181,24.736362,24.854546,18.093925,1084429
2002-10-10,25.000000,25.000000,24.545454,24.563637,17.882147,1559904
2002-10-11,25.000000,25.345453,24.754545,25.072727,18.252760,1045808
2002-10-14,25.200001,25.545454,24.909090,25.200001,18.345417,772557
2002-10-15,25.200001,25.200001,25.200001,25.200001,18.345417,0
2002-10-16,25.545454,25.636362,24.781818,25.036364,18.226286,597047
2002-10-17,25.127272,25.272726,24.618181,24.854546,18.093925,849447
2002-10-18,24.900000,24.909090,23.200001,23.554544,17.147535,2893610
2002-10-21,24.000000,24.081818,23.518181,23.818180,17.339460,1704857
2002-10-22,24.327272,24.327272,22.909090,23.100000,16.816631,1989900
2002-10-23,23.363636,23.809090,23.136362,23.636362,17.207096,1178892
2002-10-24,23.818180,23.818180,22.309090,22.463636,16.353363,4033650
2002-10-25,22.727272,23.454544,22.454544,23.000000,16.743830,2631502
2002-10-28,23.227272,24.163635,23.090908,23.918180,17.412258,2282071
2002-10-29,23.827272,24.818180,23.827272,24.545454,17.868908,3791089
2002-10-30,24.709089,24.709089,23.845453,24.072727,17.524769,1469253
2002-10-31,24.363636,24.772726,24.363636,24.527271,17.855669,3392702
2002-11-01,24.545454,24.836363,23.409090,23.900000,17.399025,3001944
2002-11-04,24.327272,24.327272,23.827272,23.909090,17.405645,302703
2002-11-05,23.727272,24.081818,23.636362,23.663635,17.226954,245668
2002-11-06,23.663635,23.663635,23.663635,23.663635,17.226954,0
2002-11-07,23.745455,23.745455,22.427273,22.636362,16.479103,5331199
2002-11-08,22.872726,22.872726,21.818180,21.990910,16.009220,2175250
2002-11-11,22.072727,22.454544,21.645454,22.000000,16.015837,3679362
2002-11-12,22.018181,22.181818,20.963636,21.290909,15.499626,4989457
2002-11-13,21.281818,21.454544,19.890909,20.100000,14.632651,12575590
2002-11-14,20.272726,21.763636,20.218182,21.536364,15.678316,14070727
2002-11-15,21.818180,22.145454,21.709089,21.827272,15.890094,5213956
2002-11-18,21.818180,22.700001,21.818180,22.327272,16.254086,4537467
2002-11-19,22.327272,22.327272,22.327272,22.327272,16.254086,0
2002-11-20,22.181818,22.327272,21.663635,21.890909,15.936417,4295401
2002-11-21,22.018181,22.163635,21.709089,21.945454,15.976126,1248516
2002-11-22,22.727272,23.754545,22.636362,23.518181,17.121061,6090150
2002-11-25,23.636362,25.654545,23.636362,25.036364,18.226286,12502385
2002-11-26,25.090908,25.400000,24.554544,24.818180,18.067453,4722470
2002-11-27,24.727272,25.390909,24.200001,24.518181,17.849054,2740875
2002-11-28,25.000000,25.236362,24.018181,24.236362,17.643894,1870709
2002-11-29,24.527271,24.590908,24.090908,24.209089,17.624039,1766886
2002-12-02,24.000000,24.481817,23.636362,24.327272,17.710077,2183874
2002-12-03,24.527271,24.636362,23.690908,23.836363,17.352695,2092068
2002-12-04,24.000000,24.181818,23.727272,23.981817,17.458586,2566971
2002-12-05,23.727272,24.627272,23.727272,24.527271,17.855669,3355841
2002-12-06,24.627272,24.972727,24.363636,24.490910,17.829203,2194098
2002-12-09,24.709089,24.909090,24.263636,24.718182,17.994656,1747531
2002-12-10,24.363636,24.690908,24.209089,24.309090,17.696840,570207
2002-12-11,24.627272,25.018181,24.181818,24.927273,18.146875,2570139
2002-12-12,25.272726,26.245455,25.272726,25.772726,18.762360,6828162
2002-12-13,26.000000,27.354546,25.990910,27.181818,19.788164,8575836
2002-12-16,27.636362,27.900000,26.654545,26.772726,19.490345,6126620
2002-12-17,26.481817,27.000000,25.827272,26.036364,18.954281,6566763
2002-12-18,26.445454,26.472727,25.654545,25.918180,18.868246,9296743
2002-12-19,25.818180,25.890909,25.181818,25.590908,18.629995,3616827
2002-12-20,25.636362,25.818180,25.336363,25.436363,18.517487,3730600
2002-12-23,25.818180,26.036364,25.563637,25.881819,18.841774,5826947
2002-12-24,25.818180,26.836363,25.572727,25.863636,18.828535,7527487
2002-12-25,25.863636,25.863636,25.863636,25.863636,18.828535,0
2002-12-26,25.981817,26.154545,25.454544,25.527271,18.583666,1602975
2002-12-27,25.636362,26.272726,25.636362,26.072727,18.980755,2648536
2002-12-30,26.163635,26.163635,25.454544,26.009090,18.934423,1238473
2002-12-31,25.727272,26.163635,25.445454,25.545454,18.596901,1614277
2003-01-01,25.718182,25.818180,25.445454,25.527271,18.583666,900300
2003-01-02,25.636362,25.781818,25.190908,25.263636,18.391743,1764713
2003-01-03,25.436363,25.436363,24.781818,24.863636,18.100544,1132725
2003-01-06,25.072727,25.072727,24.090908,24.218182,17.630657,2542210
2003-01-07,24.490910,24.636362,23.936363,24.118181,17.557856,2473146
2003-01-08,24.345453,24.463636,23.954544,24.200001,17.617426,3183895
2003-01-09,24.245457,24.709089,24.227272,24.363636,17.736547,6647888
2003-01-10,24.636362,25.527271,24.381819,25.245455,18.378506,6306778
2003-01-13,25.627272,26.054544,25.472727,25.736362,18.735884,4698743
2003-01-14,25.818180,25.854546,25.127272,25.554544,18.603523,3988171
2003-01-15,25.272726,25.981817,25.272726,25.836363,18.808678,2662077
2003-01-16,25.963636,26.627272,25.863636,26.227272,19.093264,5400004
2003-01-17,26.236362,26.818180,26.118181,26.281818,19.132975,4759150
2003-01-20,26.254545,26.809090,26.000000,26.127272,19.020464,2125343
