Date,Open,High,Low,Close,Adj Close,Volume
2002-07-01,12.800000,13.250000,12.730000,13.090000,8.335773,1628945
2002-07-02,12.080000,12.540000,12.080000,12.370000,8.390036,702900
2002-07-03,12.380000,12.500000,12.080000,12.130000,8.227252,385765
2002-07-04,12.230000,12.290000,12.000000,12.070000,8.186557,308835
2002-07-05,12.190000,12.200000,11.810000,11.860000,8.044124,313690
2002-07-08,11.800000,12.260000,11.800000,12.020000,8.152644,735540
2002-07-09,11.820000,12.280000,11.820000,12.180000,8.261165,267095
2002-07-10,12.200000,12.500000,12.150000,12.220000,8.288296,1325750
2002-07-11,12.190000,12.240000,12.070000,12.090000,8.200122,224875
2002-07-12,12.200000,12.200000,11.970000,12.050000,8.172990,861960
2002-07-15,12.000000,12.100000,11.580000,11.680000,7.922039,828060
2002-07-16,11.600000,11.650000,10.960000,11.070000,7.508300,1043050
2002-07-17,11.050000,11.290000,11.000000,11.210000,7.603256,277260
2002-07-18,11.800000,11.800000,11.300000,11.360000,7.704995,186985
2002-07-19,11.580000,11.580000,11.310000,11.370000,7.711777,137715
2002-07-22,11.100000,11.100000,10.360000,10.440000,7.080999,684615
2002-07-23,10.410000,11.050000,10.400000,10.990000,7.454039,402560
2002-07-24,10.990000,11.000000,10.760000,10.840000,7.352300,386045
2002-07-25,11.160000,11.200000,10.800000,10.820000,7.338736,117270
2002-07-26,10.650000,10.690000,10.500000,10.590000,7.182740,212455
2002-07-29,10.100000,10.500000,10.100000,10.410000,7.060650,352725
2002-07-30,10.530000,10.690000,10.200000,10.250000,6.952131,504930
2002-07-31,10.000000,10.390000,9.820000,10.240000,6.945345,278470
2002-08-01,10.440000,10.520000,10.250000,10.400000,7.053868,196820
2002-08-02,10.400000,10.400000,10.200000,10.280000,6.972478,145470
2002-08-05,10.100000,11.800000,10.100000,10.690000,7.250565,427945
2002-08-06,10.540000,10.620000,10.200000,10.260000,6.958912,674880
2002-08-07,10.300000,10.470000,10.230000,10.260000,6.958912,155085
2002-08-08,10.320000,10.320000,10.000000,10.040000,6.809696,366015
2002-08-09,9.960000,10.290000,9.960000,10.240000,6.945345,86265
2002-08-12,10.300000,10.480000,10.300000,10.430000,7.074217,100390
2002-08-13,10.600000,10.600000,10.250000,10.320000,6.999607,49290
2002-08-14,8.770000,10.400000,8.770000,10.230000,6.938564,364250
2002-08-15,10.230000,10.230000,10.230000,10.230000,6.938564,0
2002-08-16,10.370000,10.380000,10.180000,10.350000,7.019958,98485
2002-08-19,8.580000,10.400000,8.580000,10.310000,6.992825,396145
2002-08-20,10.370000,10.370000,10.280000,10.300000,6.986043,47500
2002-08-21,10.250000,10.350000,10.250000,10.280000,6.972478,90605
2002-08-22,10.200000,10.350000,10.100000,10.160000,6.891087,144075
2002-08-23,10.280000,10.400000,10.250000,10.300000,6.986043,140710
2002-08-26,10.270000,10.390000,10.270000,10.330000,7.006390,108420
2002-08-27,10.340000,10.440000,10.200000,10.300000,6.986043,361795
2002-08-28,10.360000,10.360000,10.300000,10.310000,6.992825,41885
2002-08-29,10.220000,10.360000,10.220000,10.300000,6.986043,60860
2002-08-30,10.350000,10.440000,10.240000,10.400000,7.053868,189100
2002-09-02,10.510000,10.590000,10.220000,10.280000,6.972478,163990
2002-09-03,10.400000,10.400000,10.000000,10.010000,6.789350,531540
2002-09-04,10.690000,10.690000,9.900000,9.980000,6.769001,223670
2002-09-05,10.410000,10.410000,9.930000,9.960000,6.755435,81530
2002-09-06,10.100000,10.100000,9.800000,9.820000,6.660479,207450
2002-09-09,9.780000,9.890000,9.610000,9.680000,6.565523,185160
2002-09-10,9.680000,9.680000,9.680000,9.680000,6.565523,0
2002-09-11,9.950000,9.950000,9.510000,9.570000,6.490916,268255
2002-09-12,9.780000,9.780000,9.500000,9.560000,6.484133,430175
2002-09-13,9.600000,9.690000,9.560000,9.600000,6.511263,106450
2002-09-16,9.800000,9.820000,9.440000,9.500000,6.443437,134780
2002-09-17,9.540000,9.540000,9.400000,9.470000,6.423090,120375
2002-09-18,9.420000,9.500000,9.400000,9.410000,6.382394,237505
2002-09-19,9.320000,9.470000,9.000000,9.240000,6.267091,432160
2002-09-20,9.200000,9.350000,9.200000,9.300000,6.307787,107740
2002-09-23,9.400000,9.400000,9.150000,9.160000,6.212831,176840
2002-09-24,10.400000,10.400000,8.890000,8.950000,6.070396,575215
2002-09-25,8.900000,9.080000,8.820000,8.920000,6.050048,391945
2002-09-26,8.970000,9.000000,8.880000,8.910000,6.043266,146880
2002-09-27,8.960000,9.000000,8.900000,8.910000,6.043266,190010
2002-09-30,8.900000,9.020000,8.860000,8.910000,6.043266,237730
2002-10-01,8.900000,8.920000,8.850000,8.870000,6.016136,146955
2002-10-02,8.870000,8.870000,8.870000,8.870000,6.016136,0
2002-10-03,8.950000,8.950000,8.840000,8.850000,6.002572,108005
2002-10-04,8.890000,8.900000,8.770000,8.780000,5.955093,203160
2002-10-07,9.000000,9.000000,8.780000,8.820000,5.982224,267830
2002-10-08,8.900000,9.180000,8.900000,9.080000,6.158569,166560
2002-10-09,9.180000,9.350000,9.120000,9.200000,6.239961,132490
2002-10-10,9.190000,9.200000,9.060000,9.140000,6.199264,61645
2002-10-11,9.120000,9.280000,9.100000,9.150000,6.206047,41820
2002-10-14,9.140000,9.180000,9.100000,9.140000,6.199264,51415
